case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
alpha16,800,800,1,1,3,572,507.0,513.3,1.9723865877712032,326.0,326.0,1304084480,483013552,327.999999999999,3,420970496
grid100k,800,800,1,1,3,302,211.0,232.6,4.739336492890995,48.0,48.0,882081792,498232744,46.0000000000003,3,427180032
grid1m,800,800,1,1,3,550,494.0,497.6,2.0242914979757085,303.0,307.5,1660764160,635502936,307.0,3,1133592576
grid500k,800,800,1,1,3,431,315.0,337.5,3.1746031746031744,166.0,171.4,1206992896,559058760,167.0,3,706510848
shadow,800,800,1,1,3,267,204.0,221.1,4.901960784313726,20.0,20.89999999999991,743129088,486806936,21.0000000000004,3,410386432
small,800,800,1,1,3,250,193.0,198.4,5.181347150259067,8.00000000000001,8.00000000000001,867237888,485353360,8.00000000000001,3,389644288
