case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
alpha16,800,800,1,1,5,1274,1163.0,1176.0,0.8598452278589854,1005.0,1014.0,1663303680,550684528,,0,
grid100k,800,800,1,1,5,537,402.0,409.8,2.487562189054726,225.0,229.0000000000002,1230602240,565903720,,0,
grid1m,800,800,1,1,3,1718,1635.0,1645.8,0.6116207951070336,1450.0,1459.0,2260336640,703173912,,0,
grid500k,800,800,1,1,3,1073,1005.0,1033.8,0.9950248756218906,786.0,788.700000000001,1607450624,626729736,,0,
occluded,800,800,1,1,5,648,490.0,491.6,2.0408163265306123,334.0,337.599999999999,1202307072,566099104,,0,
shadow,800,800,1,1,5,445,290.0,314.4,3.4482758620689653,126.0,139.2,963936256,551331896,,0,
small,800,800,1,1,10,403,246.0,256.84999999999997,4.065040650406504,68.99999999999994,82.24999999999962,1150631936,553024336,,0,
ssao,800,800,1,1,5,672,496.0,505.6,2.0161290322580645,318.0,318.0,1082146816,571812072,,0,
toon,800,800,1,1,5,511,339.0,368.4,2.949852507374631,192.0,200.2,1059766272,551271016,,0,
