"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"occluded",800,800,1,1,"process_cold",0,499
"occluded",800,800,1,1,"warm",1,356
"occluded",800,800,1,1,"warm",2,363
"occluded",800,800,1,1,"warm",3,330
"occluded",800,800,1,1,"warm",4,352
"occluded",800,800,1,1,"warm",5,350
