"label","seconds","interval_ms"
"Validating Mesh",5.031,NA
"Pre-processing scene",5.036,4.99999999999989
"Pre-processed  scene",5.036,0
"Removed duplicate materials",5.04,4.00000000000045
"Processed scene bounds",5.042,1.99999999999978
"Processed texture filenames",5.044,1.99999999999978
"Processed materials",5.052,8.00000000000001
"Loaded environment maps",5.052,0
"Initialized buffers",5.059,7.00000000000056
"Initialized shadowmaps",5.059,0
"Initialized alpha buffers",5.059,0
"Initialized shaders",5.079,19.9999999999996
"Initialized 3D models",5.087,8.00000000000001
"Calculated depth buffer(s)",5.089,2.00000000000067
"Executed pixel shaders",5.246,157
"Calculated linear depth",5.259,12.9999999999999
"Rasterized image",5.269,9.99999999999979
"Display/save image",5.432,163
