"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"grid100k",800,800,1,1,"process_cold",0,428
"grid100k",800,800,1,1,"warm",1,274
"grid100k",800,800,1,1,"warm",2,279
"grid100k",800,800,1,1,"warm",3,245
"grid100k",800,800,1,1,"warm",4,272
"grid100k",800,800,1,1,"warm",5,269
