"label","seconds","interval_ms"
"Validating Mesh",2.212,NA
"Pre-processing scene",2.213,0.99999999999989
"Pre-processed  scene",2.213,0
"Removed duplicate materials",2.213,0
"Processed scene bounds",2.213,0
"Processed texture filenames",2.213,0
"Processed materials",2.213,0
"Loaded environment maps",2.215,1.99999999999978
"Initialized buffers",2.217,2.00000000000022
"Initialized shadowmaps",2.217,0
"Initialized alpha buffers",2.217,0
"Initialized shaders",2.217,0
"Initialized 3D models",2.217,0
"Calculated depth buffer(s)",2.218,0.99999999999989
"Executed pixel shaders",2.248,30.0000000000002
"Blurred environment map",2.264,15.9999999999996
"Calculated linear depth",2.264,0
"Rasterized image",2.266,2.00000000000022
"Display/save image",2.424,158
