"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"occluded",800,800,1,1,"process_cold",0,359
"occluded",800,800,1,1,"warm",1,290
"occluded",800,800,1,1,"warm",2,256
"occluded",800,800,1,1,"warm",3,294
