"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"occluded",800,800,1,1,"process_cold",0,348
"occluded",800,800,1,1,"warm",1,266
"occluded",800,800,1,1,"warm",2,254
"occluded",800,800,1,1,"warm",3,286
