"label","seconds","interval_ms"
"Validating Mesh",5.396,NA
"Pre-processing scene",5.407,11.0000000000001
"Pre-processed  scene",5.407,0
"Removed duplicate materials",5.415,8.00000000000001
"Processed scene bounds",5.419,3.99999999999956
"Processed texture filenames",5.422,3.00000000000011
"Processed materials",5.438,16
"Loaded environment maps",5.438,0
"Initialized buffers",5.441,3.00000000000011
"Initialized shadowmaps",5.441,0
"Initialized alpha buffers",5.441,0
"Initialized shaders",5.467,25.9999999999998
"Initialized 3D models",5.471,4.00000000000045
"Calculated depth buffer(s)",5.472,1.00000000000033
"Executed pixel shaders",5.744,271.999999999999
"Calculated linear depth",5.744,0
"Rasterized image",5.752,8.00000000000001
"Display/save image",5.89,138
