"label","seconds","interval_ms"
"Validating Mesh",2.49,NA
"Pre-processing scene",2.491,0.99999999999989
"Pre-processed  scene",2.491,0
"Removed duplicate materials",2.492,0.99999999999989
"Processed scene bounds",2.492,0
"Processed texture filenames",2.492,0
"Processed materials",2.494,2.00000000000022
"Loaded environment maps",2.494,0
"Initialized buffers",2.497,2.99999999999967
"Initialized shadowmaps",2.497,0
"Initialized alpha buffers",2.497,0
"Initialized shaders",2.499,2.00000000000022
"Initialized 3D models",2.5,0.99999999999989
"Calculated depth buffer(s)",2.5,0
"Executed pixel shaders",2.587,87.0000000000002
"Calculated linear depth",2.587,0
"Rasterized image",2.588,0.99999999999989
"Display/save image",2.753,165
