"label","seconds","interval_ms"
"Validating Mesh",2.104,NA
"Pre-processing scene",2.105,0.99999999999989
"Pre-processed  scene",2.105,0
"Removed duplicate materials",2.105,0
"Processed scene bounds",2.105,0
"Processed texture filenames",2.105,0
"Processed materials",2.105,0
"Loaded environment maps",2.107,2.00000000000022
"Initialized buffers",2.109,1.99999999999978
"Initialized shadowmaps",2.109,0
"Initialized alpha buffers",2.109,0
"Initialized shaders",2.109,0
"Initialized 3D models",2.109,0
"Calculated depth buffer(s)",2.109,0
"Executed pixel shaders",2.139,29.9999999999998
"Blurred environment map",2.155,16
"Calculated linear depth",2.155,0
"Rasterized image",2.156,1.00000000000033
"Display/save image",2.303,147
