"label","seconds","interval_ms"
"Validating Mesh",4.1,NA
"Pre-processing scene",4.1,0
"Pre-processed  scene",4.1,0
"Removed duplicate materials",4.1,0
"Processed scene bounds",4.1,0
"Processed texture filenames",4.1,0
"Processed materials",4.1,0
"Loaded environment maps",4.1,0
"Initialized buffers",4.103,3.00000000000011
"Initialized shadowmaps",4.103,0
"Initialized alpha buffers",4.103,0
"Initialized shaders",4.103,0
"Initialized 3D models",4.103,0
"Calculated depth buffer(s)",4.103,0
"Executed pixel shaders",4.302,199
"Calculated linear depth",4.441,139
"Rasterized image",4.443,1.99999999999978
"Display/save image",4.579,136
