"label","seconds","interval_ms"
"Validating Mesh",1.461,NA
"Pre-processing scene",1.462,0.99999999999989
"Pre-processed  scene",1.462,0
"Removed duplicate materials",1.462,0
"Processed scene bounds",1.462,0
"Processed texture filenames",1.462,0
"Processed materials",1.462,0
"Loaded environment maps",1.462,0
"Initialized buffers",1.464,2
"Initialized shadowmaps",1.464,0
"Initialized alpha buffers",1.464,0
"Initialized shaders",1.464,0
"Initialized 3D models",1.464,0
"Calculated depth buffer(s)",1.464,0
"Executed pixel shaders",1.514,50
"Calculated linear depth",1.557,42.9999999999999
"Rasterized image",1.559,2
"Assembled output",1.57,11.0000000000001
"Clamped output",1.574,4
"Display/save image",1.574,0
