"label","seconds","interval_ms"
"Validating Mesh",0.889,NA
"Pre-processing scene",0.889,0
"Pre-processed  scene",0.889,0
"Removed duplicate materials",0.889,0
"Processed scene bounds",0.889,0
"Processed texture filenames",0.889,0
"Processed materials",0.889,0
"Loaded environment maps",0.889,0
"Initialized buffers",0.892,3
"Initialized shadowmaps",0.892,0
"Initialized alpha buffers",0.892,0
"Initialized shaders",0.892,0
"Initialized 3D models",0.892,0
"Calculated depth buffer(s)",0.892,0
"Executed pixel shaders",0.894,2
"Calculated linear depth",0.894,0
"Rasterized image",0.895,1
"Assembled output",0.906,11
"Clamped output",0.911,5
"Display/save image",0.911,0
