case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
normal_shared,800,800,1,1,3,339,248.0,248.9,4.032258064516129,210.0,213.6,1156726784,205044560,212.0,3,690421760
small,800,800,1,1,3,95,16.0,17.8,62.5,7.00000000000001,7.90000000000001,382550016,112641728,8.9999999999999,3,193904640
ssao,800,800,1,1,3,212,142.0,142.9,7.042253521126761,106.0,106.0,625950720,158799344,106.0,3,240418816
