"label","seconds","interval_ms"
"Validating Mesh",5.082,NA
"Pre-processing scene",5.086,4.00000000000045
"Pre-processed  scene",5.087,0.999999999999446
"Removed duplicate materials",5.087,0
"Processed scene bounds",5.087,0
"Processed texture filenames",5.088,1.00000000000033
"Processed materials",5.089,1.00000000000033
"Loaded environment maps",5.089,0
"Initialized buffers",5.096,6.99999999999967
"Initialized shadowmaps",5.096,0
"Initialized alpha buffers",5.097,1.00000000000033
"Initialized shaders",5.13,32.9999999999995
"Initialized 3D models",5.13,0
"Calculated depth buffer(s)",5.169,38.9999999999997
"Executed pixel shaders",5.203,34.0000000000007
"Calculated linear depth",5.218,14.9999999999997
"Rasterized image",5.224,6.00000000000023
"Display/save image",5.384,160
