"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"shadow",800,800,1,1,"process_cold",0,267
"shadow",800,800,1,1,"warm",1,223
"shadow",800,800,1,1,"warm",2,169
"shadow",800,800,1,1,"warm",3,204
