"label","seconds","interval_ms"
"Validating Mesh",3.662,NA
"Pre-processing scene",3.662,0
"Pre-processed  scene",3.662,0
"Removed duplicate materials",3.662,0
"Processed scene bounds",3.662,0
"Processed texture filenames",3.662,0
"Processed materials",3.662,0
"Loaded environment maps",3.662,0
"Initialized buffers",3.67,8.00000000000001
"Initialized shadowmaps",3.67,0
"Initialized alpha buffers",3.67,0
"Initialized shaders",3.67,0
"Initialized 3D models",3.67,0
"Calculated depth buffer(s)",3.675,4.99999999999989
"Executed pixel shaders",3.703,28
"Calculated linear depth",3.716,13.0000000000003
"Applied toon outline JFA pass",3.83,114
"Rasterized image",3.835,4.99999999999989
"Display/save image",3.991,156
