"label","seconds","interval_ms"
"Validating Mesh",3.261,NA
"Pre-processing scene",3.262,0.99999999999989
"Pre-processed  scene",3.262,0
"Removed duplicate materials",3.263,0.99999999999989
"Processed scene bounds",3.264,0.99999999999989
"Processed texture filenames",3.265,1.00000000000033
"Processed materials",3.268,2.99999999999967
"Loaded environment maps",3.268,0
"Initialized buffers",3.282,14.0000000000002
"Initialized shadowmaps",3.282,0
"Initialized alpha buffers",3.282,0
"Initialized shaders",3.286,4
"Initialized 3D models",3.288,1.99999999999978
"Calculated depth buffer(s)",3.292,4
"Executed pixel shaders",3.356,64.0000000000001
"Calculated linear depth",3.37,14.0000000000002
"Rasterized image",3.375,4.99999999999989
"Display/save image",3.567,192
