"label","seconds","interval_ms"
"Validating Mesh",4.779,NA
"Pre-processing scene",4.779,0
"Pre-processed  scene",4.779,0
"Removed duplicate materials",4.779,0
"Processed scene bounds",4.779,0
"Processed texture filenames",4.779,0
"Processed materials",4.779,0
"Loaded environment maps",4.779,0
"Initialized buffers",4.786,6.99999999999967
"Initialized shadowmaps",4.786,0
"Initialized alpha buffers",4.786,0
"Initialized shaders",4.786,0
"Initialized 3D models",4.786,0
"Calculated depth buffer(s)",4.789,3.00000000000011
"Executed pixel shaders",4.8,11.0000000000001
"Calculated linear depth",4.812,12.0000000000005
"Rasterized image",4.815,3.00000000000011
"Display/save image",4.989,174
