"label","seconds","interval_ms"
"Validating Mesh",1.705,NA
"Pre-processing scene",1.707,2
"Pre-processed  scene",1.707,0
"Removed duplicate materials",1.707,0
"Processed scene bounds",1.708,0.99999999999989
"Processed texture filenames",1.708,0
"Processed materials",1.71,2
"Loaded environment maps",1.71,0
"Initialized buffers",1.712,2
"Initialized shadowmaps",1.712,0
"Initialized alpha buffers",1.712,0
"Initialized shaders",1.714,2
"Initialized 3D models",1.715,1.00000000000011
"Calculated depth buffer(s)",1.715,0
"Executed pixel shaders",1.816,101
"Calculated linear depth",1.816,0
"Rasterized image",1.818,2
"Assembled output",1.832,14
"Clamped output",1.84,8.00000000000001
"Display/save image",1.84,0
