"label","seconds","interval_ms"
"Validating Mesh",3.599,NA
"Pre-processing scene",3.609,9.99999999999979
"Pre-processed  scene",3.609,0
"Removed duplicate materials",3.617,8.00000000000001
"Processed scene bounds",3.621,4
"Processed texture filenames",3.623,2.00000000000022
"Processed materials",3.638,14.9999999999997
"Loaded environment maps",3.638,0
"Initialized buffers",3.641,3.00000000000011
"Initialized shadowmaps",3.641,0
"Initialized alpha buffers",3.641,0
"Initialized shaders",3.666,24.9999999999999
"Initialized 3D models",3.673,7.00000000000012
"Calculated depth buffer(s)",3.673,0
"Executed pixel shaders",3.808,135
"Calculated linear depth",3.809,1.00000000000033
"Rasterized image",3.816,6.99999999999967
"Assembled output",3.83,14.0000000000002
"Clamped output",3.838,8.00000000000001
"Display/save image",3.838,0
