"label","seconds","interval_ms"
"Validating Mesh",1.425,NA
"Pre-processing scene",1.427,2
"Pre-processed  scene",1.427,0
"Removed duplicate materials",1.427,0
"Processed scene bounds",1.428,0.99999999999989
"Processed texture filenames",1.428,0
"Processed materials",1.43,2
"Loaded environment maps",1.43,0
"Initialized buffers",1.433,3.00000000000011
"Initialized shadowmaps",1.433,0
"Initialized alpha buffers",1.433,0
"Initialized shaders",1.434,0.99999999999989
"Initialized 3D models",1.435,1.00000000000011
"Calculated depth buffer(s)",1.435,0
"Executed pixel shaders",1.49,54.9999999999999
"Calculated linear depth",1.49,0
"Rasterized image",1.492,2
"Assembled output",1.506,14
"Clamped output",1.513,6.9999999999999
"Display/save image",1.513,0
