"label","seconds","interval_ms"
"Validating Mesh",0.878,NA
"Pre-processing scene",0.878,0
"Pre-processed  scene",0.878,0
"Removed duplicate materials",0.878,0
"Processed scene bounds",0.878,0
"Processed texture filenames",0.878,0
"Processed materials",0.878,0
"Loaded environment maps",0.878,0
"Initialized buffers",0.881,3
"Initialized shadowmaps",0.881,0
"Initialized alpha buffers",0.881,0
"Initialized shaders",0.881,0
"Initialized 3D models",0.881,0
"Calculated depth buffer(s)",0.881,0
"Executed pixel shaders",0.882,1
"Calculated linear depth",0.882,0
"Rasterized image",0.883,1
"Assembled output",0.894,11
"Clamped output",0.899,5
"Display/save image",0.899,0
