"label","seconds","interval_ms"
"Validating Mesh",1.219,NA
"Pre-processing scene",1.22,0.99999999999989
"Pre-processed  scene",1.22,0
"Removed duplicate materials",1.22,0
"Processed scene bounds",1.22,0
"Processed texture filenames",1.22,0
"Processed materials",1.22,0
"Loaded environment maps",1.22,0
"Initialized buffers",1.222,2
"Initialized shadowmaps",1.222,0
"Initialized alpha buffers",1.222,0
"Initialized shaders",1.222,0
"Initialized 3D models",1.222,0
"Calculated depth buffer(s)",1.223,1.00000000000011
"Executed pixel shaders",1.249,26
"Calculated linear depth",1.272,22.9999999999999
"Rasterized image",1.273,0.99999999999989
"Assembled output",1.284,11.0000000000001
"Clamped output",1.289,4.99999999999989
"Display/save image",1.289,0
