"label","seconds","interval_ms"
"Validating Mesh",2.337,NA
"Pre-processing scene",2.337,0
"Pre-processed  scene",2.337,0
"Removed duplicate materials",2.337,0
"Processed scene bounds",2.337,0
"Processed texture filenames",2.337,0
"Processed materials",2.337,0
"Loaded environment maps",2.337,0
"Initialized buffers",2.34,2.99999999999967
"Initialized shadowmaps",2.34,0
"Initialized alpha buffers",2.34,0
"Initialized shaders",2.34,0
"Initialized 3D models",2.34,0
"Calculated depth buffer(s)",2.34,0
"Executed pixel shaders",2.393,52.9999999999999
"Calculated linear depth",2.424,31.0000000000001
"Rasterized image",2.424,0
"Display/save image",2.548,124
