"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"environment",800,800,1,1,"process_cold",0,304
"environment",800,800,1,1,"warm",1,248
"environment",800,800,1,1,"warm",2,243
"environment",800,800,1,1,"warm",3,224
