"label","seconds","interval_ms"
"Validating Mesh",3.711,NA
"Pre-processing scene",3.717,6.00000000000023
"Pre-processed  scene",3.717,0
"Removed duplicate materials",3.722,4.99999999999989
"Processed scene bounds",3.725,3.00000000000011
"Processed texture filenames",3.727,1.99999999999978
"Processed materials",3.74,13.0000000000003
"Loaded environment maps",3.74,0
"Initialized buffers",3.747,6.99999999999967
"Initialized shadowmaps",3.747,0
"Initialized alpha buffers",3.747,0
"Initialized shaders",3.765,18.0000000000002
"Initialized 3D models",3.768,2.99999999999967
"Calculated depth buffer(s)",3.768,0
"Executed pixel shaders",3.924,156
"Calculated linear depth",3.936,12
"Rasterized image",3.941,4.99999999999989
"Display/save image",4.11,169
