"label","seconds","interval_ms"
"Validating Mesh",5.427,NA
"Pre-processing scene",5.428,1.00000000000033
"Pre-processed  scene",5.428,0
"Removed duplicate materials",5.428,0
"Processed scene bounds",5.428,0
"Processed texture filenames",5.428,0
"Processed materials",5.428,0
"Loaded environment maps",5.428,0
"Initialized buffers",5.434,6.00000000000023
"Initialized shadowmaps",5.434,0
"Initialized alpha buffers",5.434,0
"Initialized shaders",5.434,0
"Initialized 3D models",5.434,0
"Calculated depth buffer(s)",5.435,0.999999999999446
"Executed pixel shaders",5.662,227
"Calculated linear depth",6.043,381
"Rasterized image",6.061,17.9999999999998
"Display/save image",6.184,123
