"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"alpha4",800,800,1,1,"process_cold",0,463
"alpha4",800,800,1,1,"warm",1,323
"alpha4",800,800,1,1,"warm",2,357
"alpha4",800,800,1,1,"warm",3,329
