"label","seconds","interval_ms"
"Validating Mesh",1.926,NA
"Pre-processing scene",1.929,3.00000000000011
"Pre-processed  scene",1.93,0.99999999999989
"Removed duplicate materials",1.93,0
"Processed scene bounds",1.93,0
"Processed texture filenames",1.931,1.00000000000011
"Processed materials",1.931,0
"Loaded environment maps",1.931,0
"Initialized buffers",1.938,6.9999999999999
"Initialized shadowmaps",1.938,0
"Initialized alpha buffers",1.938,0
"Initialized shaders",1.94,2
"Initialized 3D models",1.94,0
"Calculated depth buffer(s)",1.941,1.00000000000011
"Executed pixel shaders",1.966,24.9999999999999
"Calculated linear depth",1.978,12
"Rasterized image",1.978,0
"Display/save image",2.117,139
