"label","seconds","interval_ms"
"Validating Mesh",2.69,NA
"Pre-processing scene",2.693,3.00000000000011
"Pre-processed  scene",2.694,0.99999999999989
"Removed duplicate materials",2.694,0
"Processed scene bounds",2.694,0
"Processed texture filenames",2.694,0
"Processed materials",2.695,0.99999999999989
"Loaded environment maps",2.724,29.0000000000004
"Initialized buffers",2.73,5.99999999999978
"Initialized shadowmaps",2.73,0
"Initialized alpha buffers",2.73,0
"Initialized shaders",2.731,0.99999999999989
"Initialized 3D models",2.731,0
"Calculated depth buffer(s)",2.731,0
"Executed pixel shaders",2.764,32.9999999999999
"Blurred environment map",2.781,17.0000000000003
"Calculated linear depth",2.793,12
"Rasterized image",2.796,2.99999999999967
"Display/save image",2.953,157
