"label","seconds","interval_ms"
"Validating Mesh",5.363,NA
"Pre-processing scene",5.373,9.99999999999979
"Pre-processed  scene",5.373,0
"Removed duplicate materials",5.381,8.00000000000001
"Processed scene bounds",5.385,3.99999999999956
"Processed texture filenames",5.387,1.99999999999978
"Processed materials",5.402,15.0000000000006
"Loaded environment maps",5.402,0
"Initialized buffers",5.408,6.00000000000023
"Initialized shadowmaps",5.408,0
"Initialized alpha buffers",5.408,0
"Initialized shaders",5.444,35.9999999999996
"Initialized 3D models",5.449,4.99999999999989
"Calculated depth buffer(s)",5.449,0
"Executed pixel shaders",5.757,308
"Calculated linear depth",5.769,12.0000000000005
"Rasterized image",5.779,9.99999999999979
"Display/save image",5.909,130
