"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"point_lights",800,800,1,1,"process_cold",0,376
"point_lights",800,800,1,1,"warm",1,268
"point_lights",800,800,1,1,"warm",2,265
"point_lights",800,800,1,1,"warm",3,238
