case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
alpha16,800,800,1,1,3,887,771.0,789.0,1.297016861219196,633.0,633.9,1532198912,554694224,636.000000000001,3,796180480
alpha4,800,800,1,1,3,460,320.0,338.9,3.125,183.0,183.9,1067008000,554683224,180.0,3,452149248
alpha64,800,800,1,1,3,2360,2265.0,2265.9,0.44150110375275936,2099.0,2126.9,2882027520,554719280,2106.0,3,2139930624
grid1m,800,800,1,1,3,633,507.0,516.0,1.9723865877712032,346.0,355.9,1749352448,707183608,348.0,3,1329643520
near_crossing,800,800,1,1,3,317,239.0,240.8,4.184100418410042,56.9999999999999,57.899999999999814,1151188992,552820472,56.9999999999999,3,496435200
orthographic,800,800,1,1,3,329,198.0,214.2,5.05050505050505,48.9999999999999,48.9999999999999,969146368,559477472,54.0000000000003,3,504692736
shadow,800,800,1,1,3,349,225.0,232.2,4.444444444444445,69.0000000000004,69.89999999999986,1013235712,558487608,68.9999999999999,3,468713472
small,800,800,1,1,3,275,183.0,194.7,5.46448087431694,26.0000000000002,27.80000000000002,881852416,557034032,29.9999999999998,3,500727808
