"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"toon",800,800,1,1,"process_cold",0,265
"toon",800,800,1,1,"warm",1,178
"toon",800,800,1,1,"warm",2,159
"toon",800,800,1,1,"warm",3,206
