"label","seconds","interval_ms"
"Validating Mesh",1.585,NA
"Pre-processing scene",1.585,0
"Pre-processed  scene",1.585,0
"Removed duplicate materials",1.585,0
"Processed scene bounds",1.585,0
"Processed texture filenames",1.585,0
"Processed materials",1.585,0
"Loaded environment maps",1.585,0
"Initialized buffers",1.591,6
"Initialized shadowmaps",1.591,0
"Initialized alpha buffers",1.591,0
"Initialized shaders",1.591,0
"Initialized 3D models",1.591,0
"Calculated depth buffer(s)",1.591,0
"Executed pixel shaders",1.605,14
"Calculated AO",1.692,87
"Calculated linear depth",1.692,0
"Rasterized image",1.692,0
"Assembled output",1.705,13.0000000000001
"Clamped output",1.708,2.99999999999989
"Display/save image",1.708,0
