case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
grid100k,800,800,1,4,10,771,456.0,527.8,2.192982456140351,138.999999999999,172.1499999999999,1764540416,569913416,176.0,3,
occluded,800,800,1,4,10,930,555.4999999999995,631.5999999999999,1.8001800180018017,173.0000000000005,200.85000000000008,1605189632,570108800,179.0,3,
small,800,800,1,4,10,615,326.0,448.7,3.067484662576687,40.00000000000005,45.65000000000015,1420115968,557034032,36.9999999999999,3,
