"label","seconds","interval_ms"
"Validating Mesh",1.033,NA
"Pre-processing scene",1.034,1.00000000000011
"Pre-processed  scene",1.034,0
"Removed duplicate materials",1.034,0
"Processed scene bounds",1.034,0
"Processed texture filenames",1.034,0
"Processed materials",1.034,0
"Loaded environment maps",1.034,0
"Initialized buffers",1.037,2.99999999999989
"Initialized shadowmaps",1.037,0
"Initialized alpha buffers",1.037,0
"Initialized shaders",1.037,0
"Initialized 3D models",1.037,0
"Calculated depth buffer(s)",1.037,0
"Executed pixel shaders",1.051,14
"Calculated linear depth",1.061,10
"Rasterized image",1.061,0
"Assembled output",1.073,12
"Clamped output",1.077,4
"Display/save image",1.077,0
