"label","seconds","interval_ms"
"Validating Mesh",0.879,NA
"Pre-processing scene",0.879,0
"Pre-processed  scene",0.879,0
"Removed duplicate materials",0.879,0
"Processed scene bounds",0.879,0
"Processed texture filenames",0.879,0
"Processed materials",0.879,0
"Loaded environment maps",0.879,0
"Initialized buffers",0.881,2
"Initialized shadowmaps",0.881,0
"Initialized alpha buffers",0.881,0
"Initialized shaders",0.881,0
"Initialized 3D models",0.881,0
"Calculated depth buffer(s)",0.882,1
"Executed pixel shaders",0.886,4
"Calculated linear depth",0.886,0
"Rasterized image",0.886,0
"Assembled output",0.897,11
"Clamped output",0.901,4
"Display/save image",0.901,0
