"label","seconds","interval_ms"
"Validating Mesh",1.486,NA
"Pre-processing scene",1.486,0
"Pre-processed  scene",1.486,0
"Removed duplicate materials",1.486,0
"Processed scene bounds",1.486,0
"Processed texture filenames",1.486,0
"Processed materials",1.486,0
"Loaded environment maps",1.486,0
"Initialized buffers",1.489,3.00000000000011
"Initialized shadowmaps",1.489,0
"Initialized alpha buffers",1.489,0
"Initialized shaders",1.489,0
"Initialized 3D models",1.489,0
"Calculated depth buffer(s)",1.489,0
"Executed pixel shaders",1.539,49.9999999999998
"Calculated linear depth",1.58,41.0000000000001
"Rasterized image",1.581,0.99999999999989
"Assembled output",1.591,10
"Clamped output",1.595,4
"Display/save image",1.595,0
