"label","seconds","interval_ms"
"Validating Mesh",0.929,NA
"Pre-processing scene",0.93,1
"Pre-processed  scene",0.93,0
"Removed duplicate materials",0.93,0
"Processed scene bounds",0.93,0
"Processed texture filenames",0.93,0
"Processed materials",0.93,0
"Loaded environment maps",0.93,0
"Initialized buffers",0.932,2
"Initialized shadowmaps",0.932,0
"Initialized alpha buffers",0.932,0
"Initialized shaders",0.932,0
"Initialized 3D models",0.932,0
"Calculated depth buffer(s)",0.933,1
"Executed pixel shaders",0.943,9.9999999999999
"Calculated linear depth",0.943,0
"Rasterized image",0.944,1
"Assembled output",0.955,11
"Clamped output",0.96,5
"Display/save image",0.96,0
