"label","seconds","interval_ms"
"Validating Mesh",0.946,NA
"Pre-processing scene",0.947,1
"Pre-processed  scene",0.947,0
"Removed duplicate materials",0.947,0
"Processed scene bounds",0.947,0
"Processed texture filenames",0.947,0
"Processed materials",0.947,0
"Loaded environment maps",0.947,0
"Initialized buffers",0.949,2
"Initialized shadowmaps",0.949,0
"Initialized alpha buffers",0.949,0
"Initialized shaders",0.949,0
"Initialized 3D models",0.949,0
"Calculated depth buffer(s)",0.95,1
"Executed pixel shaders",0.965,15
"Calculated linear depth",0.965,0
"Rasterized image",0.966,1
"Assembled output",0.979,13
"Clamped output",0.983,4
"Display/save image",0.983,0
