"label","seconds","interval_ms"
"Validating Mesh",3.947,NA
"Pre-processing scene",3.957,9.99999999999979
"Pre-processed  scene",3.957,0
"Removed duplicate materials",3.965,8.00000000000001
"Processed scene bounds",3.969,4
"Processed texture filenames",3.971,2.00000000000022
"Processed materials",3.985,13.9999999999998
"Loaded environment maps",3.985,0
"Initialized buffers",3.988,3.00000000000011
"Initialized shadowmaps",3.988,0
"Initialized alpha buffers",3.988,0
"Initialized shaders",4.011,23.0000000000001
"Initialized 3D models",4.017,6.00000000000023
"Calculated depth buffer(s)",4.018,0.999999999999446
"Executed pixel shaders",4.198,180.000000000001
"Calculated linear depth",4.198,0
"Rasterized image",4.206,8.00000000000001
"Assembled output",4.218,11.9999999999996
"Clamped output",4.227,9.00000000000034
"Display/save image",4.227,0
