case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
grid100k,1920,1080,2,4,3,1412,1243.0,1254.7,0.8045052292839904,99.9999999999996,100.90000000000086,3150430208,2610100608,105.0,1,1830993920
grid1m,800,800,1,1,3,277,239.0,239.9,4.184100418410042,176.0,177.8,1241759744,284657152,184.0,1,
grid1m,800,800,1,10,3,227,185.0,185.0,5.405405405405405,119.0,194.5999999999991,1218887680,284657152,124.0,1,
grid1m,800,800,1,2,3,255,204.0,213.0,4.901960784313726,144.0,144.9,1179762688,284657152,148.0,1,
grid1m,800,800,1,4,3,232,192.0,192.0,5.208333333333333,127.0,127.9,1194426368,284657152,129.0,1,758218752
