case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
alpha16,800,800,1,10,3,145,71.0000000000001,76.4000000000001,14.0845070422535,53.0000000000002,57.50000000000002,1029914624,132167784,56.0,1,
alpha16,800,800,1,4,3,186,112.0,112.9,8.928571428571429,95.0,95.8999999999999,1068253184,132167784,96.0000000000001,1,386334720
grid1m,800,800,1,10,3,247,226.0,253.9,4.424778761061947,153.0,182.7,1249853440,284657152,178.0,1,
grid1m,800,800,1,4,3,258,229.0,242.5,4.366812227074236,157.0,159.7,1366179840,284657152,157.0,1,
overdraw,800,800,1,10,3,164,86.0,86.00000000000009,11.627906976744185,60.9999999999999,61.90000000000008,674938880,147582360,65.0000000000002,1,
overdraw,800,800,1,4,3,209,133.0,133.0,7.518796992481203,107.0,107.9,722436096,147582360,108.0,1,
shadow,800,800,1,4,3,101,27.0,27.9,37.03703703703704,10.0,10.0,460800000,135961152,10.0,1,
small,800,800,1,4,3,98,20.0,20.9,50.0,5.0,5.0,439287808,134507736,6.0,1,
ssao,800,800,1,4,3,152,77.0000000000001,78.80000000000001,12.987012987012971,33.9999999999998,33.99999999999998,575307776,194255712,34.0,1,
