"label","seconds","interval_ms"
"Validating Mesh",21.585,NA
"Pre-processing scene",21.585,0
"Pre-processed  scene",21.585,0
"Removed duplicate materials",21.585,0
"Processed scene bounds",21.586,0.999999999997669
"Processed texture filenames",21.586,0
"Processed materials",21.586,0
"Loaded environment maps",21.586,0
"Initialized buffers",21.641,54.9999999999997
"Initialized shadowmaps",21.641,0
"Initialized alpha buffers",21.641,0
"Initialized shaders",21.642,1.00000000000122
"Initialized 3D models",21.642,0
"Calculated depth buffer(s)",21.651,9.00000000000034
"Executed pixel shaders",21.839,187.999999999999
"Calculated AO",22.744,905.000000000001
"Calculated linear depth",22.779,35.0000000000001
"Rasterized image",23.113,334
"Display/save image",24.038,925.000000000001
