"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"shadow",800,800,1,4,"process_cold",0,789
"shadow",800,800,1,4,"warm",1,531
"shadow",800,800,1,4,"warm",2,491
"shadow",800,800,1,4,"warm",3,582
"shadow",800,800,1,4,"warm",4,466
"shadow",800,800,1,4,"warm",5,565
