"label","seconds","interval_ms"
"Validating Mesh",5.111,NA
"Pre-processing scene",5.111,0
"Pre-processed  scene",5.111,0
"Removed duplicate materials",5.111,0
"Processed scene bounds",5.111,0
"Processed texture filenames",5.111,0
"Processed materials",5.112,1.00000000000033
"Loaded environment maps",5.112,0
"Initialized buffers",5.118,6.00000000000023
"Initialized shadowmaps",5.118,0
"Initialized alpha buffers",5.118,0
"Initialized shaders",5.118,0
"Initialized 3D models",5.118,0
"Calculated depth buffer(s)",5.135,16.9999999999995
"Executed pixel shaders",5.179,44.0000000000005
"Calculated linear depth",5.199,19.9999999999996
"Rasterized image",5.236,36.9999999999999
"Display/save image",5.469,233.000000000001
