"label","seconds","interval_ms"
"Validating Mesh",6.844,NA
"Pre-processing scene",6.845,0.999999999999446
"Pre-processed  scene",6.845,0
"Removed duplicate materials",6.845,0
"Processed scene bounds",6.845,0
"Processed texture filenames",6.845,0
"Processed materials",6.845,0
"Loaded environment maps",6.845,0
"Initialized buffers",6.852,7.00000000000056
"Initialized shadowmaps",6.852,0
"Initialized alpha buffers",6.853,0.999999999999446
"Initialized shaders",6.853,0
"Initialized 3D models",6.853,0
"Calculated depth buffer(s)",6.858,4.99999999999989
"Executed pixel shaders",6.91,52.0000000000005
"Calculated linear depth",6.925,14.9999999999997
"Applied toon outline JFA pass",7.067,142
"Rasterized image",7.074,6.99999999999967
"Display/save image",7.287,213
