"label","seconds","interval_ms"
"Validating Mesh",4.452,NA
"Pre-processing scene",4.452,0
"Pre-processed  scene",4.452,0
"Removed duplicate materials",4.452,0
"Processed scene bounds",4.452,0
"Processed texture filenames",4.452,0
"Processed materials",4.452,0
"Loaded environment maps",4.452,0
"Initialized buffers",4.459,6.99999999999967
"Initialized shadowmaps",4.459,0
"Initialized alpha buffers",4.46,1.00000000000033
"Initialized shaders",4.46,0
"Initialized 3D models",4.46,0
"Calculated depth buffer(s)",4.463,3.00000000000011
"Executed pixel shaders",4.568,105
"Calculated linear depth",4.581,13.0000000000008
"Rasterized image",4.605,24
"Display/save image",4.869,263.999999999999
