"label","seconds","interval_ms"
"Validating Mesh",4.858,NA
"Pre-processing scene",4.858,0
"Pre-processed  scene",4.858,0
"Removed duplicate materials",4.858,0
"Processed scene bounds",4.858,0
"Processed texture filenames",4.858,0
"Processed materials",4.858,0
"Loaded environment maps",4.858,0
"Initialized buffers",4.885,27.0000000000001
"Initialized shadowmaps",4.885,0
"Initialized alpha buffers",4.885,0
"Initialized shaders",4.886,1.00000000000033
"Initialized 3D models",4.886,0
"Calculated depth buffer(s)",4.91,24
"Executed pixel shaders",4.992,81.9999999999999
"Calculated linear depth",5.012,19.9999999999996
"Rasterized image",5.039,27.0000000000001
"Display/save image",5.344,305.000000000001
