"label","seconds","interval_ms"
"Validating Mesh",9.649,NA
"Pre-processing scene",9.655,6.00000000000023
"Pre-processed  scene",9.655,0
"Removed duplicate materials",9.659,4.00000000000134
"Processed scene bounds",9.661,1.99999999999889
"Processed texture filenames",9.662,1.00000000000122
"Processed materials",9.67,7.99999999999912
"Loaded environment maps",9.67,0
"Initialized buffers",9.678,8.0000000000009
"Initialized shadowmaps",9.678,0
"Initialized alpha buffers",9.678,0
"Initialized shaders",9.919,241
"Initialized 3D models",9.928,9.00000000000034
"Calculated depth buffer(s)",9.933,4.999999999999
"Executed pixel shaders",10.116,183
"Calculated linear depth",10.13,14.0000000000011
"Rasterized image",10.446,315.999999999999
"Display/save image",10.608,162.000000000001
