"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"grid100k",800,800,1,4,"process_cold",0,783
"grid100k",800,800,1,4,"warm",1,586
"grid100k",800,800,1,4,"warm",2,610
"grid100k",800,800,1,4,"warm",3,603
"grid100k",800,800,1,4,"warm",4,640
"grid100k",800,800,1,4,"warm",5,611
