case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
environment,800,800,1,1,3,167,77.0000000000001,78.8000000000001,12.987012987012971,53.0000000000002,54.79999999999993,454377472,112775784,52.9999999999999,3,201588736
grid1m,800,800,1,1,3,317,253.0,261.1,3.952569169960474,182.0,184.7,1265991680,284657152,190.0,3,747601920
shadow,800,800,1,1,3,122,37.9999999999999,38.89999999999999,26.31578947368428,19.0000000000001,19.0000000000001,529580032,135961152,20.0,3,214024192
small,800,800,1,1,3,105,24.0,24.0,41.666666666666664,7.00000000000012,7.900000000000022,456343552,134507736,9.00000000000012,3,213254144
ssao,800,800,1,1,3,228,151.0,153.7,6.622516556291391,107.0,107.9,606945280,194255712,112.0,3,259342336
toon,800,800,1,1,3,274,186.0,204.0,5.376344086021505,144.0,145.8,570195968,171154656,143.0,3,333086720
