"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"alpha16",800,800,1,1,"process_cold",0,887
"alpha16",800,800,1,1,"warm",1,791
"alpha16",800,800,1,1,"warm",2,771
"alpha16",800,800,1,1,"warm",3,768
