"label","seconds","interval_ms"
"Validating Mesh",1.208,NA
"Pre-processing scene",1.208,0
"Pre-processed  scene",1.208,0
"Removed duplicate materials",1.208,0
"Processed scene bounds",1.208,0
"Processed texture filenames",1.209,1.00000000000011
"Processed materials",1.209,0
"Loaded environment maps",1.21,0.99999999999989
"Initialized buffers",1.213,3.00000000000011
"Initialized shadowmaps",1.213,0
"Initialized alpha buffers",1.213,0
"Initialized shaders",1.213,0
"Initialized 3D models",1.213,0
"Calculated depth buffer(s)",1.213,0
"Executed pixel shaders",1.241,28
"Blurred environment map",1.257,15.9999999999998
"Calculated linear depth",1.257,0
"Rasterized image",1.258,1.00000000000011
"Assembled output",1.282,24
"Clamped output",1.284,2
"Display/save image",1.284,0
