"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"toon",800,800,1,1,"process_cold",0,263
"toon",800,800,1,1,"warm",1,185
"toon",800,800,1,1,"warm",2,162
"toon",800,800,1,1,"warm",3,216
