"label","seconds","interval_ms"
"Validating Mesh",1.096,NA
"Pre-processing scene",1.099,2.99999999999989
"Pre-processed  scene",1.1,1.00000000000011
"Removed duplicate materials",1.1,0
"Processed scene bounds",1.1,0
"Processed texture filenames",1.101,0.99999999999989
"Processed materials",1.101,0
"Loaded environment maps",1.101,0
"Initialized buffers",1.104,3.00000000000011
"Initialized shadowmaps",1.104,0
"Initialized alpha buffers",1.104,0
"Initialized shaders",1.106,2
"Initialized 3D models",1.106,0
"Calculated depth buffer(s)",1.107,0.99999999999989
"Executed pixel shaders",1.119,12
"Calculated linear depth",1.119,0
"Rasterized image",1.12,1.00000000000011
"Assembled output",1.13,9.99999999999979
"Clamped output",1.135,5.00000000000012
"Display/save image",1.135,0
