"case","width","height","fsaa","cores","regime","sample","elapsed_ms"
"overdraw",800,800,1,4,"process_cold",0,242
"overdraw",800,800,1,4,"warm",1,154
"overdraw",800,800,1,4,"warm",2,142
"overdraw",800,800,1,4,"warm",3,138
