case,width,height,fsaa,cores,samples,cold_ms,warm_median_ms,warm_p95_ms,fps,native_median_ms,native_p95_ms,peak_rss_bytes,R_allocation_bytes,profiled_native_median_ms,profiled_native_samples,single_render_peak_rss_bytes
alpha16,800,800,1,1,3,568,511.0,512.8,1.9569471624266144,328.0,328.9,1300299776,482983912,332.000000000001,3,413499392
environment,800,800,1,1,3,302,241.0,259.9,4.149377593360996,52.9999999999999,52.9999999999999,782598144,463564536,49.0000000000004,3,405258240
grid1m,800,800,1,1,3,559,445.0,463.0,2.247191011235955,306.0,325.8,1761263616,587345968,338.0,3,1083998208
shadow,800,800,1,1,3,280,227.0,236.0,4.405286343612334,44.9999999999999,44.9999999999999,715096064,486750064,45.0000000000004,3,422346752
shared_textures,800,800,1,1,3,272,201.0,206.4,4.975124378109452,20.0,20.0,724238336,486726288,20.0,3,380141568
small,800,800,1,1,3,240,188.0,191.6,5.319148936170213,8.00000000000001,8.00000000000001,831373312,485352192,8.9999999999999,3,367525888
