"label","seconds","interval_ms"
"Validating Mesh",9.635,NA
"Pre-processing scene",9.635,0
"Pre-processed  scene",9.635,0
"Removed duplicate materials",9.635,0
"Processed scene bounds",9.636,0.999999999999446
"Processed texture filenames",9.636,0
"Processed materials",9.636,0
"Loaded environment maps",9.636,0
"Initialized buffers",9.638,2.00000000000067
"Initialized shadowmaps",9.638,0
"Initialized alpha buffers",9.638,0
"Initialized shaders",9.638,0
"Initialized 3D models",9.638,0
"Calculated depth buffer(s)",9.638,0
"Executed pixel shaders",10.237,599
"Calculated linear depth",10.777,539.999999999999
"Rasterized image",10.779,2.00000000000067
"Display/save image",10.932,153
