"label","seconds","interval_ms"
"Validating Mesh",4.01,NA
"Pre-processing scene",4.01,0
"Pre-processed  scene",4.01,0
"Removed duplicate materials",4.01,0
"Processed scene bounds",4.01,0
"Processed texture filenames",4.011,1.00000000000033
"Processed materials",4.011,0
"Loaded environment maps",4.011,0
"Initialized buffers",4.013,1.99999999999978
"Initialized shadowmaps",4.013,0
"Initialized alpha buffers",4.013,0
"Initialized shaders",4.013,0
"Initialized 3D models",4.013,0
"Calculated depth buffer(s)",4.014,1.00000000000033
"Executed pixel shaders",4.198,184
"Calculated linear depth",4.336,138
"Rasterized image",4.337,0.999999999999446
"Display/save image",4.478,141
