"label","seconds","interval_ms"
"Validating Mesh",5.003,NA
"Pre-processing scene",5.003,0
"Pre-processed  scene",5.003,0
"Removed duplicate materials",5.003,0
"Processed scene bounds",5.003,0
"Processed texture filenames",5.003,0
"Processed materials",5.003,0
"Loaded environment maps",5.003,0
"Initialized buffers",5.013,9.99999999999979
"Initialized shadowmaps",5.013,0
"Initialized alpha buffers",5.013,0
"Initialized shaders",5.013,0
"Initialized 3D models",5.013,0
"Calculated depth buffer(s)",5.014,1.00000000000033
"Executed pixel shaders",5.019,4.99999999999989
"Calculated linear depth",5.02,0.999999999999446
"Rasterized image",5.023,3.00000000000011
"Applied FSAA",5.593,570
"Display/save image",5.631,38.0000000000003
